Date,Open*,High,Low,Close**,Volume,Market Cap,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,rsi,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,Nasdaq_Change,S&P500_Change,BTC_Change,BTC_Volume,Tweets_Count,Tweets_Vader_Sentiment,News_Vader_Sentiment,Tron_Change,Gold_Price_binary,Oil_Price_binary,BTC_Volume_binary,Tweets_Count_binary,Tweets_Vader_Sentiment_binary,News_Vader_Sentiment_binary,Tron_Change_lag_1,Tron_Change_lag_2,Tron_Change_lag_3,Tron_Change_lag_4,Tron_Change_lag_5
2020-03-24,0.01036,0.0113,0.0103,0.01128,1113460487.0,752452701.0,73739102698.92964,-12156650217.0,0.1896325710338734,-64370.99002171686,-5.3886061248260546e-08,-1.3500932386671973e-08,3799237865.382417,0.01154322214027726,43.11787895036708,70.6652678427554,0.012095,0.013773302714058959,0.01041669728594104,27.75200850035484,0.2571951730838443,0.0,0.0,0.011371666666666665,0.011983666666666667,0.010759666666666666,10.763593727099527,0.42510893246187414,0.0,0.0,0.0103,0.01395,0.012125,30.177759404712695,0.26849315068493146,0.0007769330648205089,14.842405515782572,-0.0005842148628017706,-0.0006094829220752205,2.526805927344992e-05,0.011519166666666669,0.012233076923076923,0.01166165559480467,0.012245870457606441,0.5560704355885077,0.9898053753475438,-0.4337349397590361,-0.6779326074239329,24.796808979379065,-0.0001849999999999994,-150.28315749586167,-138.40470557538617,-11.878451920475499,0.011145,0.012125,0.011635,0.013475,26.034087726851627,29.56212734226471,10.30244470097098,26.845792887505688,-102.13434798509162,0.013944999999999999,0.01548,40.0,100.0,-60.0,0.012374776,0.01191801548631126,0.0,0.0,39.2506240940608,0.6782412260138345,0.5632238826413563,0.5441842320876016,-21.82539894121201,53.846648479535425,40.83333333333334,29.58567153011599,-59.16666666666666,-0.001036558823529413,-6.000000000000001,-4.770709153132429,-4.855597159540094,0.0848880064076658,-4.930444742035275,-8.758713270517031,3.8282685284817566,0.011945831182356167,-1.9982623805386512,-2.0184976663878196,-79.40854326396494,39.2506240940608,-0.0005842148628017706,-0.0006094829220752205,2.526805927344992e-05,0.012095,0.013773302714058959,0.01041669728594104,1,1,0,-0.06573308630108497,-0.9220249140103592,-1.034827730251813,-1.355433650623849,1,1,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0
2020-03-23,0.01123,0.01158,0.01033,0.01036,960442296.0,691142087.0,72824761633.13763,-13117092513.0,0.1667881069871592,-181404.69320718598,2.017299746241087e-08,-6.666618469190251e-09,3720903919.2547574,0.011427739060032116,43.3760617241801,64.90178855061576,0.011989,0.01381770336578068,0.010160296634219319,30.50635358713289,0.05460244934131966,0.0,0.0,0.011301,0.011991,0.010611,12.21130873374037,-0.18188405797101548,0.0,1.0,0.0103,0.01395,0.012125,30.444574193010265,0.016438356164383366,0.0008242397583384578,15.136384968502512,-0.0006447754617239492,-0.0006165414300049663,-2.8234031718982937e-05,0.011389999999999999,0.012131538461538461,0.011461400887911645,0.012106176349635595,0.6991236611489775,0.9600778967867574,-0.26095423563777986,-0.6889574994604742,25.005671565719837,-1.899999999999992e-05,-156.96520646865852,-143.14941356130905,-13.815792907349476,0.011145,0.012125,0.011635,0.013475,31.26402071622912,29.930053269680872,11.607220525273615,23.950353215767695,-112.07003217025495,0.013944999999999999,0.015300000000000001,36.0,96.0,-60.0,0.012374776,0.011723853627953909,0.0,0.0,32.80500076975969,0.19771242067276545,0.47200237473313966,0.5305263244127331,-23.840455232371497,49.82626909877492,2.9850746268656367,23.58481163207532,-97.01492537313436,-0.0010939705882352935,-13.014273719563398,-5.326004207293391,-4.949678569090754,-0.376325638202637,-5.011730761103892,-8.009316768634402,2.9975860075305105,0.011840404319163144,-8.156028368794333,-8.507900923857648,-81.08798831690397,32.80500076975969,-0.0006447754617239492,-0.0006165414300049663,-2.8234031718982937e-05,0.011989,0.01381770336578068,0.010160296634219319,1,0,1,0.04373842290713579,-0.9226447369597054,-0.7485463936312154,1.3631238668405066,1,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0
2020-03-22,0.01125,0.0115,0.0108,0.01123,1084677872.0,748758600.0,73072688003.8805,-12032414641.0,0.21056089721089769,-20679.772943302145,1.2584381365530404e-08,-4.9058318886652975e-09,3811991732.830047,0.011376572263671288,50.56276290725064,64.90178855061576,0.0119275,0.013771374995767756,0.010083625004232245,30.91804646015938,0.3108602802248061,0.0,0.0,0.011260000000000001,0.011990999999999998,0.010529,12.984014209591454,0.47948016415868755,0.0,0.0,0.0103,0.01395,0.012125,30.601551037518345,0.25479452054794527,0.0008558157825046122,14.864548444734227,-0.0006154736465008824,-0.0006163278733041495,8.542268032671416e-07,0.011328333333333334,0.012061923076923078,0.011425800751309854,0.012041274397810737,0.772641509433962,0.9179245283018865,-0.1452830188679245,-0.693529075418807,25.212348405942073,-0.0003475000000000006,-155.8783238324388,-147.35239196352478,-8.525931868914029,0.011145,0.012125,0.011635,0.013475,42.198686561130565,30.271698773710167,10.495441400908057,21.656306792811122,-67.6949443016281,0.013760000000000001,0.014735000000000002,32.0,92.0,-60.0,0.012374776,0.01158,0.0,0.0,42.43246849957769,0.915451471483768,0.5971350393901224,0.5441204322548727,-22.387452748735207,51.4387641918431,46.26865671641793,30.02902155887233,-53.73134328358206,-0.0011060588235294114,-6.182121971595651,-5.111366340200533,-4.98201612331271,-0.1293502168878229,-4.047258495318147,-7.216905113971151,3.1696466186530046,0.011832098358415099,8.397683397683409,8.063653191901565,-79.49981745162468,42.43246849957769,-0.0006154736465008824,-0.0006163278733041495,8.542268032671416e-07,0.0119275,0.013771374995767756,0.010083625004232245,0,0,1,0.23442484241185116,-1.1720953003010983,-0.31544791946742823,-1.9095163089461797,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0
2020-03-21,0.01167,0.01266,0.01062,0.01125,1193679336.0,749927363.0,72616281198.93932,-10838735305.0,0.19264711091378006,-14315.007277116267,8.37410827056487e-08,8.921963456108461e-10,3814117608.762371,0.011354912757654127,51.89033461993992,64.90178855061576,0.0118145,0.013529066709118503,0.010099933290881498,29.024786645537304,0.33538114994364293,0.0,0.0,0.011281000000000001,0.012119,0.010443000000000001,14.856838932718716,0.4815035799522669,0.0,0.0,0.0103,0.01395,0.012125,30.89424012865547,0.26027397260273955,0.000974234204254151,14.541789296177708,-0.0005839069975768184,-0.0006098436981586833,2.593670058186493e-05,0.011300833333333335,0.01202423076923077,0.011398754481877568,0.011982661479454386,0.7878048780487803,0.8430894308943087,-0.055284552845528356,-0.6920170654297741,25.70966398342869,-0.00018450000000000064,-152.53834867493686,-149.8725353091587,-2.665813365778149,0.01148,0.012125,0.0118025,0.013475,71.0993432805653,28.220771951562153,17.72056512454281,18.28174145260711,-30.395470909940443,0.013595000000000001,0.014735000000000002,28.000000000000004,88.0,-60.0,0.0103,0.01158,1.0,0.0,42.63594319258991,0.930620749338041,0.6812615471648579,0.5834663204293733,-21.19524080677289,49.34575028753416,40.254237288135585,29.83598954380641,-59.74576271186442,-0.0010148235294117642,-2.849740932642491,-4.872932433065828,-4.9601993852633335,0.08726695219750535,-2.4111243015743797,-6.255748951491797,3.8446246499174173,0.011826375552354931,0.17809439002671734,0.17793599000768268,-79.46330777656078,42.63594319258991,-0.0005839069975768184,-0.0006098436981586833,2.593670058186493e-05,0.0118145,0.013529066709118503,0.010099933290881498,0,0,0,0.26129919897377846,-1.1266791823762818,-0.8609836494176374,-1.8156669017470863,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0
2020-03-20,0.009939,0.012,0.009939,0.01167,1253883132.0,778027140.0,73468629703.51573,-9584852173.0,0.18752508785501265,62962.9816824718,-1.1020967303354702e-07,-6.625152007603219e-09,3860929245.690371,0.011306765999137942,50.65102065168395,64.90178855061576,0.0117135,0.013196608559754604,0.010230391440245396,25.323064152552256,0.4853348564021511,0.0,0.0,0.011303633333333332,0.012279733333333332,0.010327533333333335,17.27055312598602,0.6876686131885394,0.0,0.0,0.009939,0.01395,0.0119445,34.242540658214885,0.43156320119670893,0.001082910783828736,14.155962629497168,-0.000519016808276462,-0.0005916783201822391,7.266151190577711e-05,0.011304166666666665,0.01199576923076923,0.01144048456158871,0.011959501369865172,0.7777205503642114,0.9183283054962841,-0.1406077551320727,-0.6787595303395977,26.247705424416903,-0.00020350000000000056,-142.12560745936509,-150.3273358599687,8.201728400603628,0.0112995,0.0119445,0.011622,0.0132945,85.54967164028264,27.263115529919077,15.15177073301369,20.421437056168642,-61.650989235454226,0.013537500000000001,0.014735000000000002,24.0,100.0,-76.0,0.0103,0.01266,0.0,1.0,46.88193379529872,1.0,0.9486907402739361,0.7423624422763053,-18.849013651369855,53.868956225053424,63.61631753031974,50.04640384495777,-36.38368246968025,-0.0010464970588235298,0.3439380911435951,-4.339786352500022,-4.836116778710672,0.4963304262106494,-0.6739952965997954,-5.139398220513397,4.465402923913602,0.01182030388548579,3.733333333333344,3.6653317648035255,-78.69660460021906,46.88193379529872,-0.000519016808276462,-0.0005916783201822391,7.266151190577711e-05,0.0117135,0.013196608559754604,0.010230391440245396,0,0,0,0.9535077600311097,-0.8670860616819522,-0.7159617503347117,1.6174489432018255,0,1,0,0,0,1,1,1.0,1.0,1.0,0.0,1.0
2020-03-19,0.009879,0.01006,0.009723,0.009934,1025586853.0,662419721.0,73727308880.08844,-10610439026.0,0.24086771302793702,-200377.26953045267,-3.542225594422656e-08,-7.00147958307965e-09,3708365511.602282,0.011199159362107474,50.38091981511949,55.24716087933307,0.0115467,0.013042396372937116,0.010051003627062884,25.9069062665024,-0.03911342876132075,0.0,1.0,0.0111672,0.012119999999999999,0.010214400000000002,17.06425961745108,-0.1471452560873228,0.0,1.0,0.009723,0.01368,0.0117015,34.26953155447009,0.05332322466515023,0.0011693197054458621,14.227596891280381,-0.000600746525396963,-0.0005934919612251839,-7.254564171779113e-06,0.011172833333333333,0.011894,0.011208717705959678,0.01180946423135664,0.7186185371149408,0.9240059709594244,-0.20538743384448355,-0.6835979534623638,26.44400417190037,-0.0007967000000000009,-146.0497989968475,-150.0736749793075,4.023875982459998,0.0111915,0.0118365,0.011514,0.0131865,73.68026859699741,26.641411838392543,13.204421676386524,19.22264688996517,-232.80446588303246,0.013537500000000001,0.014735000000000002,20.0,100.0,-80.0,0.0103,0.01266,0.0,0.0,35.263457487785175,0.305487615756485,0.7453694550315083,0.7917739141567673,-20.823744171600648,48.185891868357615,7.18420156622402,37.01825212822647,-92.815798433776,-0.0011491235294117646,-13.692441355343174,-5.086992209196529,-4.886291864807843,-0.2007003443886859,-1.0113965235198075,-4.313797881114679,3.3024013575948716,0.011718645346117317,-14.875749785775493,-16.105822961330585,-81.86564439576487,35.263457487785175,-0.000600746525396963,-0.0005934919612251839,-7.254564171779113e-06,0.0115467,0.013042396372937116,0.010051003627062884,1,1,1,1.1684802944706076,-0.8360949142146457,-0.9998804816018825,-0.7958215276320003,1,1,1,1,1,0,0,1.0,1.0,0.0,1.0,0.0
2020-03-18,0.009564,0.01028,0.009562,0.009885,1084261693.0,659171041.0,73618580688.03273,-11694700719.0,0.18528619892850798,-179341.77716281664,1.9534951881768073e-09,-7.299987895014443e-09,3703017331.316697,0.011085297559553002,50.97650930796647,55.24716087933307,0.01135795,0.012682202011520882,0.01003369798847912,23.318503982160184,-0.05614414295219469,0.0,1.0,0.010997433333333334,0.011963033333333333,0.010031833333333334,17.560461077281662,-0.0760321734327537,0.0,1.0,0.009562,0.0127,0.011130999999999999,27.628225163872,0.10293180369662217,0.001124187734901276,14.360584946221014,-0.000661842497210496,-0.0006071620684222463,-5.468042878824968e-05,0.01110075,0.011778038461538461,0.011005068828119727,0.011666911325330223,0.6994593168930501,0.9162600553870498,-0.21680073849399972,-0.700327503687249,26.576117246239466,4.2050000000000073e-05,-150.81929416597134,-150.29529276775585,-0.5240013982154892,0.011111,0.011755999999999999,0.0114335,0.013106,49.219762353033495,25.67447410029421,14.051174643141595,18.28914133538576,-212.4594489191187,0.013537500000000001,0.014735000000000002,16.0,100.0,-84.0,0.0103,0.01254252,0.0,0.0,34.99979990659011,0.2897270762078315,0.5317382306547719,0.7419328086534053,-22.396405897653032,47.2640992987909,10.426081342801819,27.075533479781885,-89.57391865719818,-0.001271247058823529,-8.046511627906973,-5.672816727196331,-5.043596837285541,-0.6292198899107895,-0.8287170809058846,-3.6167817210729205,2.788064640167036,0.01161254547916213,-0.49325548620898774,-0.49447600625782684,-81.95509309967142,34.99979990659011,-0.000661842497210496,-0.0006071620684222463,-5.468042878824968e-05,0.01135795,0.012682202011520882,0.01003369798847912,1,0,1,0.18429692638137213,-0.9190948418861776,-0.6272803387749655,-0.023211395726632052,1,0,0,1,0,1,1,1.0,0.0,1.0,0.0,1.0
2020-03-17,0.01033,0.01034,0.008787,0.009561,1159919447.0,637572781.0,73614846240.36049,-12854620166.0,0.1486968820523888,-207409.2234006999,-4.786517731347245e-08,-8.293320541906885e-09,3664998727.287562,0.010952105773841226,51.24115059318128,55.24716087933307,0.011205999999999999,0.012619703080571368,0.00979229691942863,25.23118116315134,-0.08180533897370698,0.0,1.0,0.010783366666666665,0.011844266666666667,0.009722466666666667,19.67660069056974,-0.07609890973073194,0.0,1.0,0.008787,0.01266,0.0107235,34.561841870426555,0.19984508133230067,0.0011670689614111484,14.667726246651762,-0.0007280135007998977,-0.0006313323548977766,-9.668114590212105e-05,0.0109475,0.011665769230769231,0.010782904393024383,0.011510917893824281,0.7064575528604989,0.9136453108133848,-0.2071877579528859,-0.7285326821794702,26.5640134333471,0.00022400000000000024,-160.59840493846508,-151.55312792419903,-9.045277014266048,0.0107235,0.0113685,0.011046,0.0127185,26.340533131312807,25.699004830925865,12.623246137279287,21.501891905413036,-215.23637699153738,0.013537500000000001,0.014565000000000002,12.0,100.0,-88.0,0.0103,0.0123636888,0.0,0.0,33.23056031328497,0.18396804415216023,0.25972757870549196,0.512278421463924,-24.246148391811843,44.757176161608456,19.984508133230065,12.531597014085326,-80.01549186676993,-0.0014808558823529404,-16.131578947368425,-6.324547768605698,-5.299787023549572,-1.0247607450561258,-0.1173397941601595,-2.916893335690369,2.7995535415302095,0.011384371161684344,-3.2776934749620623,-3.3326132519270857,-82.54654983570646,33.23056031328497,-0.0007280135007998977,-0.0006313323548977766,-9.668114590212105e-05,0.011205999999999999,0.012619703080571368,0.00979229691942863,1,1,1,-0.24058823851183583,-0.9171226779564399,-0.8580470785817873,-0.8944429385869798,1,1,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0
2020-03-16,0.009759,0.0109,0.009683,0.01034,1158531783.0,689783659.0,73707186078.44676,-11696088383.0,0.1262863386078259,-48851.2973495999,7.647403489490629e-08,-2.2752778110982663e-09,3759392227.858318,0.010901518373189568,57.86888868223649,59.74852457821399,0.011123,0.012535410846749952,0.009710589153250047,25.39622128472449,0.22281436318556602,0.0,0.0,0.0106728,0.011804399999999998,0.009541200000000001,21.205306948504578,0.3529515729939908,0.0,0.0,0.008787,0.01266,0.0107235,34.819742875123616,0.40098115156209674,0.0011842620652700337,13.93078578360499,-0.0007094179793864647,-0.0006469494797955143,-6.246849959095041e-05,0.010856666666666667,0.01158423076923077,0.010714765255636017,0.011424183235022482,0.7667197452229297,0.86452719255267,-0.09780744732974023,-0.7501054062745147,26.64379978451451,0.0007470000000000011,-158.19085798419468,-152.60544444630438,-5.585413537890304,0.0107235,0.0113685,0.011046,0.0127185,13.170266565656403,24.788744993460348,15.140897368255102,19.647915830059485,-99.27348090032203,0.013560000000000001,0.014565000000000002,8.0,96.0,-88.0,0.0103,0.012077553696,0.0,0.0,40.958372199362465,0.5792008397575344,0.35096532003917513,0.3808103764664796,-23.218728222518806,49.407550690670256,40.09811515620967,23.502901544080544,-59.90188484379033,-0.0016645705882352944,-9.536307961504804,-6.209791674311049,-5.481787953701868,-0.7280037206091805,0.425578334137432,-2.2483990017248083,2.6739773358622405,0.011350479039334971,8.147683296726282,7.832754497697358,-81.12449799196787,40.958372199362465,-0.0007094179793864647,-0.0006469494797955143,-6.246849959095041e-05,0.011123,0.012535410846749952,0.009710589153250047,0,0,1,-0.08540636334816865,-0.7916930520251229,-1.0998940469265492,0.25871555632746346,0,0,0,1,1,0,1,1.0,0.0,1.0,0.0,0.0
2020-03-15,0.01027,0.01055,0.00966,0.009762,1142638047.0,650939209.0,72826456078.17485,-12838726430.0,0.09746880396735329,-136221.79646622855,-1.4526472353672649e-08,-3.7686194847028985e-09,3695519424.0705037,0.010808869428045136,50.93338525967643,56.40861672461556,0.0110156,0.012497273297328675,0.009533926702671325,26.901363472324245,0.07696477278083846,0.0,0.0,0.0105282,0.0117048,0.0093516,22.351399099561174,0.1744008159102499,0.0,0.0,0.008787,0.01266,0.0107235,35.159228730164486,0.251742835011619,0.0011548358587430304,14.021688919744802,-0.0007328725654085749,-0.0006641340969181263,-6.873846849044852e-05,0.010681000000000001,0.011440076923076923,0.010568185985538167,0.011301058550946742,0.7674475057652627,0.9009588542298821,-0.13351134846461943,-0.7742724128913245,26.7031039230916,0.0003744000000000004,-158.81957850039413,-153.5539356690302,-5.26564283136392,0.0107235,0.0113685,0.011046,0.0127185,6.585133282828202,23.971879452325823,14.260733706241158,18.655979821744197,-119.55211433494969,0.01362,0.014340000000000002,4.0,92.0,-88.0,0.0103,0.01181430940032,0.0,0.0,37.49114297265981,0.332895112479281,0.3653546654629916,0.3253491880692195,-23.53588860003825,44.737147482292485,25.174283501161895,28.418968930200567,-74.8257164988381,-0.0017532058823529397,-17.759056444818874,-6.484990429035328,-5.682428448768561,-0.8025619802667672,0.727050592109797,-1.6533090829578874,2.3803596750676843,0.011257348868386892,-5.589941972920698,-5.7522571615327145,-82.17962760131435,37.49114297265981,-0.0007328725654085749,-0.0006641340969181263,-6.873846849044852e-05,0.0110156,0.012497273297328675,0.009533926702671325,1,1,0,-0.17701419437344507,-1.0408055301214179,-0.9236293529193371,-1.7399965564751783,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0
2020-03-14,0.008764,0.01075,0.007516,0.01024,1816706172.0,683096174.0,74070175145.83348,-11022020258.0,0.14584772481515484,7293.538774090062,-1.73030072140912e-07,-1.8209203681817516e-08,3784475124.7687216,0.010612776501052593,42.50382199403361,56.40861672461556,0.0109291,0.012379466146880423,0.009478733853119578,26.541364739647776,0.2624392980068592,0.0,0.0,0.0103824,0.0117824,0.008982400000000001,26.968716289104627,0.4491428571428571,0.0,0.0,0.007516,0.01266,0.010088,47.06700460239177,0.5295489891135305,0.0013627522728687272,13.806188752049666,-0.0007047657873300705,-0.0006722604350005153,-3.2505352329555235e-05,0.010585166666666666,0.011307384615384617,0.010517695833916912,0.011222461621246982,0.6623784122999684,0.9303420144336365,-0.2679636021336681,-0.7904190051658649,27.040311020181743,0.0005808999999999988,-158.4948743846206,-153.72389877080377,-4.77097561381683,0.010088,0.010733,0.0104105,0.012083,3.5951919217367987,25.157994813512513,11.617878641950895,27.484742649232054,-147.73628727117114,0.01362,0.014340000000000002,0.0,100.0,-100.0,0.0103,0.0115721246482944,0.0,0.0,41.873415787539514,0.644203890245658,0.5187666141608241,0.4116955332209969,-22.33770979577543,55.3351835634564,52.954898911353055,39.409099189574896,-47.045101088646945,-0.0018038176470588242,-10.09657594381036,-6.279957206498876,-5.801934200314624,-0.47802300618425253,5.590704394715981,-0.20450638742311367,5.795210782139095,0.011229332572217969,4.89653759475519,4.780432214640573,-81.30704636728733,41.873415787539514,-0.0007047657873300705,-0.0006722604350005153,-3.2505352329555235e-05,0.0109291,0.012379466146880423,0.009478733853119578,1,1,1,-0.35878386633013426,-0.9865991958240562,-1.6488710545254106,1.084802428735302,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0
2020-03-13,0.01484,0.01487,0.008759,0.008792,1368123604.0,586251722.0,72716827545.41129,-12390143862.0,0.05429536016983798,-276754.53513535165,1.1977460554068476e-06,6.766145902386383e-08,3591013896.3905964,0.010561940291615743,43.471325429366644,48.43208576590038,0.0107897,0.012479237700087409,0.00910016229991259,31.317602900681386,-0.09119722510383972,0.0,1.0,0.010387433333333333,0.012273533333333333,0.008501333333333333,36.31503451285688,0.07705494583178689,0.0,0.0,0.007516,0.01487,0.011193,68.15759474313465,0.17351101441392433,0.0018375770455818547,14.880481655711238,-0.0007902232599200764,-0.0006958529999844275,-9.437025993564894e-05,0.010358666666666667,0.011135153846153848,0.010252204167160463,0.01104242742708054,0.7916209962245767,0.7758291722486095,0.015791823975967234,-0.8225422896223318,27.693787184087018,0.0004903000000000008,-163.4689381167155,-154.56730035794564,-8.901637758769851,0.011193,0.011193,0.011193,0.012083,1.7975959608683993,24.41909736336367,26.899179081148926,19.95802039687093,-4.126656761212127,0.013692500000000002,0.014340000000000002,100.0,96.0,4.0,0.007516,0.0115721246482944,1.0,0.0,34.07919755534013,0.0905166475729291,0.3558718834326224,0.41333105435214595,-24.08422929317384,35.42034758038127,17.351101441392434,31.82676128463582,-82.64889855860757,-0.001407750000000001,-23.614248479582972,-7.156245899177262,-6.072796540087151,-1.0834493590901104,6.163223412219488,1.0690395725054067,5.0941838397140815,0.011126508288230526,-14.140625000000018,-15.245940251004164,-83.95034684191312,34.07919755534013,-0.0007902232599200764,-0.0006958529999844275,-9.437025993564894e-05,0.0107897,0.012479237700087409,0.00910016229991259,1,1,0,0.06595998063774698,-0.22534391894530809,-1.212327330840169,-3.2065923774508382,1,0,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0
2020-03-12,0.01511,0.01525,0.01427,0.01484,1269759581.0,989248812.0,72924135232.10516,-11120384281.0,0.04728263527601369,859854.1050108415,2.273335868611178e-07,8.45752302489203e-08,4464479085.868303,0.01082927503254029,52.21506322014555,81.74842501887646,0.0109502,0.013377392172040934,0.008523007827959067,44.33146740773563,1.3012962559798502,1.0,0.0,0.010748433333333333,0.012662533333333333,0.008834333333333333,35.61635339103684,1.5687964752799402,1.0,0.0,0.007516,0.01525,0.011383,70.62884696169932,0.9469873286785623,0.002299619341023669,14.202235564647626,-0.0003657101884744114,-0.0006298244376824242,0.0002641142492080128,0.010655333333333334,0.011180538461538462,0.010958018910674237,0.011323729099148649,0.8433746832943964,0.6239018130367543,0.21947287025764206,-0.7646858801149747,27.98850855353935,-0.0005902000000000008,-132.3067654816572,-152.31934666980345,20.012581188146243,0.011383,0.011383,0.011383,0.012083,38.84978342593422,23.962151555191898,21.905829017507394,15.215819041340648,342.41937309041504,0.013692500000000002,0.014340000000000002,100.0,92.0,8.0,0.007516,0.0115721246482944,0.0,0.0,64.12011223649046,1.0,0.5782401792728621,0.4842928922887695,-9.994469785647281,52.23686958649074,94.69873286785624,55.001577740200595,-5.301267132143767,-0.0004324205882352949,31.56028368794327,-3.229591464722576,-5.504155525014237,2.2745640602916612,5.890136837938565,2.0332590255920384,3.8568778123465264,0.011353969721458409,68.78980891719748,52.34840206379143,-72.90982110259219,64.12011223649046,-0.0003657101884744114,-0.0006298244376824242,0.0002641142492080128,0.0109502,0.013377392172040934,0.008523007827959067,0,0,0,0.5811879662104885,-0.2814660696315578,-1.5410042224880525,-0.7815812624557051,0,0,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0
2020-03-11,0.015,0.01531,0.0147,0.01511,1243119267.0,1007275811.0,73352094324.0232,-9877265014.0,0.03564315645478201,784966.6903078641,1.2022177112632631e-08,8.550629278308438e-08,4487096484.930972,0.011100370580343874,53.815559366501176,83.23576159267003,0.0111302,0.014156711827172814,0.008103688172827186,54.38378155240362,1.1574895832668348,1.0,0.0,0.011101433333333332,0.012872533333333333,0.009330333333333333,31.90759151220714,1.63166017352681,1.0,0.0,0.007516,0.01531,0.011413,70.02569585452194,0.9743392353092122,0.0021306574069213024,13.564977721587091,-7.408378213851277e-06,-0.0005053412257887096,0.0004979328475748584,0.011051166666666667,0.011277076923076924,0.011596785232108971,0.011604193610322822,0.8579889401524818,0.6220673407283793,0.2359215994241025,-0.6410215006810412,28.174088213148234,9.980000000000058e-05,-98.30553627464988,-147.45044987150175,49.144913596851865,0.011413,0.011413,0.011413,0.012083,69.42489171296711,23.575107124835196,21.620985947179193,14.856729931309836,277.42827983942516,0.013595000000000001,0.014270000000000001,100.0,88.0,12.0,0.00782536,0.0115721246482944,0.0,0.0,64.88935971436848,1.0,0.6968388825243093,0.5436503150765978,-0.7300588057538206,52.784618346107415,97.4339235309212,69.82791928005665,-2.566076469078785,0.00043866176470588013,45.84942084942086,-0.0638422492990892,-4.416092869871208,4.352250620572119,5.43570454342972,2.713748129159575,2.7219564142701453,0.011600378923684613,1.819407008086249,1.8030538545414032,-72.41694048922965,64.88935971436848,-7.408378213851277e-06,-0.0005053412257887096,0.0004979328475748584,0.0111302,0.014156711827172814,0.008103688172827186,0,0,1,-0.033746451974287224,-0.992233949909021,-1.984094982073774,-0.19863934332396863,0,0,0,1,0,1,1,1.0,1.0,0.0,0.0,1.0
