Date,Open*,High,Low,Close**,Volume,Market Cap,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,rsi,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,Nasdaq_Change_bin_0day,S&P500_Change_Bin_0day,BTC_Change_Bin_0day,BTC_Volume,Tweets_Count,Tweets_Vader_Sentiment,News_Vader_Sentiment,Binance_change,Gold_Price_binary,Oil_Price_binary,BTC_Volume_binary,Tweets_Count_binary,Tweets_Vader_Sentiment_binary,News_Vader_Sentiment_binary,Binance_change_lag_1,Binance_change_lag_2,Binance_change_lag_3,Binance_change_lag_4,Binance_change_lag_5
2020-08-03,21.55,22.02,19.97,20.94,299350525.0,3024579087.0,161903565939.0816,-23027412880.0,0.1555330627376805,-63211180.21629028,-0.39719322356291187,-0.0968956759600694,2680231446.06999,22.244637140236712,35.666075886767004,57.029021907931394,22.52,23.887347798623036,21.152652201376963,12.143408513526081,-0.07776083070858389,0.0,1.0,22.232,23.457,21.006999999999998,11.020151133501273,-0.02734693877550879,0.0,1.0,19.97,23.88,21.924999999999997,17.362344582593252,0.24808184143222567,1.542270933034143,5.620875156282771,-0.40196472761932256,-0.38602556294428675,-0.01593916467503581,22.224999999999998,22.46,22.27250131867104,22.674466046290362,0.7129277566539922,0.9320342205323192,-0.219106463878327,-0.22863629790132906,22.477380304946987,-0.4400000000000013,-39.79334841139476,-51.01603362378856,11.222685212393799,21.765,21.924999999999997,21.845,25.835,49.723841117130874,22.834948339543708,8.362816673502158,22.930602401801767,-186.03874415497705,23.91,25.835,48.0,100.0,-52.0,20.709503334943733,24.844266411608622,0.0,0.0,40.08778688233756,0.0,0.31751499072586503,0.5874759475544662,-8.015193517147866,58.7997160566817,24.80818414322257,39.96673622769993,-75.19181585677744,-0.485176470588236,-9.23276983094928,-1.7727638075300374,-1.681738018651724,-0.09102578887831347,-6.496024319898544,-9.664529646815428,3.1685053269168835,23.123588478232477,-5.077062556663636,-5.210480838296538,-92.44833928378232,40.08778688233756,-0.40196472761932256,-0.38602556294428675,-0.01593916467503581,22.52,23.887347798623036,21.152652201376963,1,1,0,-0.12236473660299935,-0.6836376396858705,0.23492822981479586,0.3427818426020364,1,1,1,0,0,1,1,0.0,1.0,1.0,1.0,0.0
2020-08-02,20.67,21.62,20.6,21.53,264604008.0,3109135453.0,162121475122.14044,-22762808872.0,0.22387734123494574,-31878673.796820253,0.04433039426976555,-0.09606474612130803,2687686859.857956,22.10666521607735,42.44824837034596,58.63585681364675,22.49,23.91535609669984,21.06464390330016,12.675465510892309,0.16324204799674005,0.0,0.0,22.195,23.330000000000002,21.060000000000002,10.227528722685287,0.20704845814977926,0.0,0.0,19.97,23.88,21.924999999999997,17.385504668741664,0.3989769820971873,1.4900438397307287,5.964862887801151,-0.43142043703438304,-0.39510453776230603,-0.03631589927207701,22.179166666666664,22.400384615384617,22.158270346567804,22.589690783602187,0.7400379506641366,0.956356736242884,-0.2163187855787474,-0.23128253876373717,22.81418952978942,-0.7399999999999984,-36.63222165740706,-48.57087327199282,11.938651614585758,21.765,21.924999999999997,21.845,25.835,24.861920558565437,24.52904018470519,7.978194496974171,21.87597947399993,-127.15667880660696,24.36,25.835,44.0,96.0,-52.0,20.709503334943733,24.649295755144276,0.0,0.0,43.80181049109851,0.30530903205095483,0.24508435333865988,0.4044825560412412,-8.657845635001337,59.984705945453406,43.454038997214546,37.47800076051377,-56.545961002785454,-0.859205882352942,-2.490942028985495,-1.909811166373071,-1.7273526481959933,-0.1824585181770777,-6.401322455238323,-9.011888208500007,2.6105657532616844,23.110782180133835,2.8175740210124145,2.7786105933880645,-92.23556565328718,43.80181049109851,-0.43142043703438304,-0.39510453776230603,-0.03631589927207701,22.49,23.91535609669984,21.06464390330016,1,1,1,-0.08817930249549136,-0.622395117229467,-0.04757886704748405,0.19618071146081498,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0
2020-08-01,19.99,20.84,19.93,20.67,229781080.0,2984615923.0,162265403930.4921,-22992589952.0,0.22052746144771745,-55554824.5115602,-0.28712111545476304,-0.08804082755136373,2678508423.7780676,21.95065963099295,44.19381822544589,56.29369067989216,22.369,23.970110865118333,20.767889134881667,14.315444276617933,-0.03056913078733952,0.0,1.0,21.985333333333337,23.15533333333333,20.815333333333335,10.643459275880872,-0.062108262108262195,0.0,1.0,19.93,23.88,21.905,17.658366489337922,0.18734177215189926,1.501039455757656,6.684073619555407,-0.5181857884332608,-0.419720787896497,-0.09846500053676377,22.089166666666667,22.338461538461537,21.929305677865063,22.447491466298324,0.731684110371075,0.935775451950523,-0.20409134157944808,-0.2432049742075671,23.048340193088528,-1.1089999999999982,-38.58474417233086,-46.18141987909056,7.596675706759704,21.744999999999997,21.905,21.825,25.835,12.430960279282719,26.477284036071506,7.403025480538691,23.317761442335634,-173.50895747203785,24.495,25.835,40.0,100.0,-60.0,20.709503334943733,24.462123924938506,0.0,0.0,39.91741998470908,0.0,0.10176967735031872,0.22145634047161467,-10.40341098586746,58.70802218377646,20.385674931129536,29.54929935718887,-79.61432506887047,-1.2748529411764764,-4.9655172413793025,-2.3084351728621533,-1.8435691531292253,-0.46486601973292796,-7.276134479142055,-8.664737462628416,1.3886029834863614,22.94595961657981,-3.9944263817928483,-4.076393768259479,-92.54571026722925,39.91741998470908,-0.5181857884332608,-0.419720787896497,-0.09846500053676377,22.369,23.970110865118333,20.767889134881667,1,1,0,0.3791552140709849,-0.5811698266500176,-0.2889002782120641,0.4283772347033381,1,0,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
2020-07-31,19.9,20.07,19.57,20.01,200436410.0,2889970345.0,162417735602.0921,-23193026362.0,0.2712058565881933,-66516711.09562304,-0.14094245651276618,-0.06210591085495425,2672108422.2976613,21.861717785323858,45.57441419287306,54.49621434468515,22.253999999999998,24.157401166964156,20.35059883303584,17.106148710022097,-0.08947111070102941,0.0,1.0,21.721,22.863,20.579,10.515169651489337,-0.2491243432574428,0.0,1.0,19.57,23.88,21.725,19.367304754201488,0.1020881670533646,1.4609355101818906,7.521569338215814,-0.6329086615983819,-0.462358362636874,-0.17055029896150786,21.985,22.281923076923075,21.634027881270438,22.26693654286882,0.761111111111111,0.9257575757575754,-0.16464646464646449,-0.2660772226234284,23.181949410423826,0.35600000000000165,-41.316187773249126,-44.53937236601626,3.223184592767133,21.564999999999998,21.725,21.645,25.835,6.215480139641359,28.471586862021947,7.027902248428658,23.794556543887076,-185.69129640236736,24.6525,25.835,36.0,100.0,-64.0,20.709503334943733,24.190196489442197,0.0,0.0,37.19154923549682,0.0,0.10176967735031872,0.1495412360130992,-12.725286278101317,58.17572372290592,11.0275689223058,24.95576095021661,-88.9724310776942,-1.5693235294117613,-5.879586077140169,-2.8423697187976065,-2.0433292662629015,-0.799040452534705,-8.805766223924657,-8.692943214887665,-0.11282300903699216,22.69394164916924,-3.193033381712629,-3.2451225098034886,-92.7837282267662,37.19154923549682,-0.6329086615983819,-0.462358362636874,-0.17055029896150786,22.253999999999998,24.157401166964156,20.35059883303584,1,1,1,0.08345546860782016,-0.602151061195267,-0.25467151188301923,0.32470358266174615,1,1,1,1,1,0,1,1.0,0.0,1.0,1.0,0.0
2020-07-30,20.19,20.37,19.86,19.9,204440432.0,2873053585.0,162245364257.46466,-23397466794.0,0.24702646890307775,-60226959.15624841,0.07359111821872907,-0.05487874450230157,2670984561.8518844,21.783346276970466,51.576123587636694,54.49621434468515,22.0955,24.21624020153372,19.974759798466284,19.196127732196306,-0.017625873836931823,0.0,1.0,21.466666666666665,22.559666666666665,20.373666666666665,10.183229813664598,-0.2166819152180542,0.0,1.0,19.57,23.88,21.725,19.506234301102026,0.07656612529002282,1.3658419591637017,8.251497399600517,-0.7243535489887378,-0.5147573999072468,-0.20959614908149105,21.75916666666667,22.177692307692308,21.367254361074984,22.091607910063722,0.770010672358591,0.9076840981856988,-0.13767342582710784,-0.29588136233610396,23.29462793108931,0.3844999999999992,-46.92767495699434,-43.429201040896196,-3.498473916098142,21.564999999999998,21.725,21.645,25.835,3.1077400698206796,29.81546291269421,8.30601413336033,23.207400693461384,-147.77878513145956,24.5575,25.835,32.0,96.0,-64.0,20.709503334943733,23.82058077028682,0.0,0.0,36.741220348727225,0.0,0.0,0.06784645156687925,-14.744980903604926,53.67552458630406,8.270676691729284,13.227973515054854,-91.72932330827071,-1.7411764705882327,-11.985846970367097,-3.2788629598063896,-2.2904360049715993,-0.9884269548347904,-9.860281001224793,-8.92641077215509,-0.9338702290697025,22.345779030059923,-0.5497251374313006,-0.5512416865195213,-92.82339788668904,36.741220348727225,-0.7243535489887378,-0.5147573999072468,-0.20959614908149105,22.0955,24.21624020153372,19.974759798466284,1,1,1,-0.161072753251706,-0.6815395162313457,-0.07835769864814941,-0.06411729288986466,1,0,0,0,0,1,1,0.0,1.0,1.0,0.0,1.0
2020-07-29,19.7,20.61,19.5,20.17,284409544.0,2913192575.0,162304295964.77997,-23113057250.0,0.25261462433147125,-40653025.43678423,-0.02341693568483079,-0.07397843604680689,2674843384.8106785,21.663950111743468,50.951722033906734,54.49621434468515,21.928500000000003,24.10274262730774,19.754257372692265,19.830290510593404,0.09560630954571311,0.0,0.0,21.244666666666667,22.311666666666667,20.177666666666667,10.044874007594064,-0.0035926273039669056,0.0,1.0,19.5,23.88,21.689999999999998,19.974006429988364,0.1529680365296808,1.3402577632473314,8.64413371493498,-0.7662052009442739,-0.5650469601146523,-0.20115824082962164,21.566666666666666,22.112307692307695,21.183061382448063,21.949266583392337,0.7272727272727271,0.9219185722253206,-0.19464584495259352,-0.32633611110924166,23.46552817355625,0.9514999999999958,-51.63877338559237,-43.11886194042035,-8.51991144517202,21.53,21.689999999999998,21.61,25.835,1.5538700349103398,31.274884352222156,7.8518772601866935,23.711785468348463,-128.14268142681405,24.1825,25.835,28.000000000000004,100.0,-72.0,20.709503334943733,23.480534308663874,0.0,0.0,38.70313260026835,0.1264822235231208,0.042160741174374045,0.0479768061748977,-15.888252100659505,57.090008021440084,16.50246305418724,11.933569556074088,-83.49753694581277,-1.8284411764705908,-10.275800711743766,-3.4908009250933896,-2.5305089889959573,-0.9602919360974322,-8.109099982940181,-8.762948614312108,0.6538486313719272,22.1725247782706,1.3567839195980147,1.3476620235673753,-92.7260269032421,38.70313260026835,-0.7662052009442739,-0.5650469601146523,-0.20115824082962164,21.928500000000003,24.10274262730774,19.754257372692265,1,1,1,-0.06237835475029317,-0.5930213888661179,-0.8744690019299681,-0.11018755209867527,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0
2020-07-28,19.52,20.14,18.55,19.62,325386899.0,2833304045.0,162416851181.4152,-23438444149.0,0.24956129835839044,-60411563.867243655,-0.34694082751008315,-0.11144433228642532,2665970663.221685,21.40800063515206,43.50519560708437,54.49621434468515,21.734500000000004,24.0035744814578,19.465425518542208,20.87993265506725,0.03406112992784719,0.0,0.0,20.901333333333334,22.051333333333336,19.751333333333335,11.004082674151574,-0.05710144927536258,0.0,1.0,18.55,23.88,21.215,24.523223446594113,0.20075046904315208,1.3682319869225983,9.582235742410836,-0.8341379174228898,-0.6188651515762998,-0.21527276584658994,21.295,22.011538461538464,20.94259040053298,21.776728317955868,0.6499721758486363,1.007790762381747,-0.3578185865331107,-0.3601498645152808,23.665993088959816,0.5754999999999946,-59.86306250505721,-44.49197966910955,-15.37108283594766,20.475,21.215,20.845,25.835,0.7769350174551699,33.11933296287838,7.230521352614148,26.475975367233968,-155.86028276950898,24.165,25.835,24.0,100.0,-76.0,20.709503334943733,23.082480877797487,0.0,0.0,36.23764754135729,0.0,0.042160741174374045,0.02810716078291614,-17.583027953643647,55.11544861259794,21.35728542914173,15.376808391686064,-78.64271457085827,-2.062176470588234,-14.24825174825174,-3.8304097164820963,-2.7904891344931855,-1.0399205819889108,-5.4125900125834985,-8.092876893966388,2.680286881382889,21.821102827056805,-2.7268220128904397,-2.7646897828903505,-92.92437520285621,36.23764754135729,-0.8341379174228898,-0.6188651515762998,-0.21527276584658994,21.734500000000004,24.0035744814578,19.465425518542208,0,0,1,0.045288525717110596,-0.3132337909032521,0.4127410767953302,0.346830730625852,1,1,0,0,0,1,0,1.0,0.0,1.0,1.0,1.0
2020-07-27,19.75,20.23,19.36,19.52,248581857.0,2818964003.0,162259701731.58762,-23687026006.0,0.25915959855005805,-55332509.84335176,0.1574933926090993,-0.09993769454501532,2664703681.279789,21.228832480482918,49.701461916957854,54.218455861786644,21.5595,23.94204045136778,19.17695954863222,22.102000986736993,0.071990477889021,0.0,0.0,20.570333333333334,21.665333333333333,19.47533333333333,10.646400155563844,0.02039573820395796,0.0,0.0,18.55,23.56,21.055,23.238015723926797,0.19361277445109765,1.3184087882303386,10.468134656682302,-0.8858329184540281,-0.6722587049518456,-0.21357421350218253,21.062500000000004,21.911153846153848,20.723730338912517,21.609563257366545,0.7032115171650052,1.0083056478405312,-0.30509413067552604,-0.3951238256518921,23.808395715284448,1.150500000000001,-72.0936426989713,-47.49885782328867,-24.594784875682628,20.465,21.215,20.84,25.835,0.38846750872758495,34.676600547804576,7.366817030462719,25.31727075095213,-119.48613005911774,24.0875,25.835,20.0,96.0,-76.0,20.709503334943733,22.538583172461788,0.0,0.0,35.79121616868642,0.0,0.042160741174374045,0.042160741174374045,-19.113546737346372,53.6395988080984,19.361277445109767,19.073675309479558,-80.63872255489022,-2.0809117647058812,-12.505602868668756,-4.099263404372849,-3.052243988469118,-1.0470194159037307,-5.546641645432873,-7.583629844259685,2.036988198826812,21.291552826900954,-0.5096839959225385,-0.5109873152270517,-92.96043853005878,35.79121616868642,-0.8858329184540281,-0.6722587049518456,-0.21357421350218253,21.5595,23.94204045136778,19.17695954863222,1,1,0,0.6762143759550655,-0.06922770374593312,0.24338216131182566,0.5009706935622451,1,1,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0
2020-07-26,19.16,19.98,19.14,19.78,257057785.0,2855845136.0,162394351047.54,-23429968221.0,0.24559586472008285,-37880004.99430145,-0.07679207225721621,-0.10209907522382626,2668127606.694748,21.03327993681505,43.09650560408908,54.218455861786644,21.395,23.79192720006357,18.99807279993643,22.4064239314192,0.16311033560861446,0.0,0.0,20.323666666666668,21.424666666666667,19.222666666666665,10.834659100227984,0.2531032394792622,0.0,0.0,18.55,23.56,21.055,23.416686141621863,0.24550898203592833,1.2705679094073048,11.21100353184421,-0.8954989971142702,-0.7169067633843306,-0.1785922337299396,20.818333333333335,21.783846153846152,20.5785410560029,21.47404005311717,0.7005586592178767,1.0223463687150836,-0.3217877094972068,-0.4265651739185124,23.891059825007712,1.9450000000000003,-81.61026709819082,-52.05110251768754,-29.55916458050328,20.285,21.215,20.75,25.835,0.19423375436379248,36.23591740382527,7.046176086920973,25.35527704524137,-108.89661514018778,24.0875,25.835,16.0,92.0,-76.0,20.709503334943733,22.059953191766372,0.0,0.0,37.93222719179298,0.13006273501730056,0.043354245005767296,0.04255857578483857,-19.84854600378152,51.766546213635245,24.550898203592833,21.75648702594809,-75.44910179640718,-2.028205882352939,-12.90180537208278,-4.170146814009875,-3.27582455357727,-0.8943222604326055,-5.339758632705454,-7.134855601948839,1.7950969692433851,21.07085847692582,1.3319672131147708,1.323174520961956,-92.86667387933211,37.93222719179298,-0.8954989971142702,-0.7169067633843306,-0.1785922337299396,21.395,23.79192720006357,18.99807279993643,1,0,1,0.10615085178820288,-0.8195620159154996,0.14459132780488476,0.03515497915629476,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0
2020-07-25,18.68,19.52,18.27,19.15,248008823.0,2765804467.0,162495538647.324,-23677977044.0,0.21585527574957425,-54789369.77940134,-0.33516952741636985,-0.12229227771000468,2660228437.9136558,20.780009096200605,44.55611688897654,52.491578855066436,21.2485,23.81239761932985,18.68460238067015,24.132504594016993,0.09075979005969324,0.0,0.0,20.048000000000002,21.113000000000003,18.982999999999997,10.624501197126925,0.07840375586854512,0.0,0.0,18.27,23.56,20.915,24.89587500294138,0.16635160680529285,1.2945111184665745,12.117974339396874,-0.9431234291459241,-0.7621500965366492,-0.18097333260927484,20.469166666666666,21.66230769230769,20.35876550892553,21.301888938071453,0.6574279379157425,1.0365853658536581,-0.3791574279379156,-0.4590943294999429,24.008821653511312,1.0315000000000012,-93.44700299690139,-58.01261969385493,-35.43438330304646,19.945,21.075,20.509999999999998,25.255,0.09711687718189624,38.08866941617686,6.498603754454694,27.86231363878688,-129.32822840135802,23.752499999999998,25.835,12.0,100.0,-88.0,20.709503334943733,21.638758808754407,0.0,0.0,34.89588598623298,0.0,0.043354245005767296,0.04295641039530299,-21.343690803499957,53.586495290774266,16.635160680529285,20.182445443077274,-83.36483931947072,-2.1652941176470577,-17.952013710368472,-4.427416891937419,-3.5061430212493,-0.9212738706881192,-5.394229785886192,-6.78673043873631,1.392500652850118,20.756162326661496,-3.1850353892821204,-3.2368610567911293,-93.09387284070829,34.89588598623298,-0.9431234291459241,-0.7621500965366492,-0.18097333260927484,21.2485,23.81239761932985,18.68460238067015,1,0,1,-0.28255373282014873,-0.8193351917582536,-0.14682171349094725,-0.005829190190400974,1,0,0,1,0,0,1,1.0,1.0,1.0,1.0,0.0
2020-07-24,18.09,18.69,18.07,18.67,220207323.0,2696546476.0,162701539046.2595,-23898184367.0,0.2352773186405089,-62062247.673772484,-0.14499971919644097,-0.14663065255001445,2654708880.992507,20.498634312723887,37.92560949590104,51.17586304042248,21.0945,23.879843605806293,18.309156394193707,26.408244858198042,0.06477542035641218,0.0,0.0,19.798000000000002,20.720000000000002,18.876,9.314072128497832,-0.11171366594360053,0.0,1.0,18.07,23.56,20.814999999999998,26.025741306975746,0.10928961748633909,1.273060006619917,13.214164381647837,-1.007978771288716,-0.8113158314870627,-0.1966629398016534,20.168333333333333,21.493076923076924,20.098955430629296,21.106934201918012,0.5845303867403313,1.0895027624309388,-0.5049723756906075,-0.4944876633318355,24.091259188373886,0.9654999999999987,-100.99876973119363,-65.1644583687201,-35.83431136247353,19.455,20.975,20.215,23.3,0.04855843859094812,39.893518311608254,6.131581817219732,27.33460370050718,-135.99428520403598,22.884999999999998,25.835,8.0,100.0,-92.0,20.709503334943733,21.16713257552879,0.0,0.0,32.74520816168264,0.0,0.043354245005767296,0.043354245005767296,-23.249021695258943,55.01294852220087,10.928961748633908,17.371673544251987,-89.07103825136609,-2.396470588235296,-16.202872531418308,-4.775581150942896,-3.760030647188019,-1.015550503754877,-6.241636630636273,-6.677711677116303,0.43607504648003026,20.474268736901273,-2.506527415143589,-2.5384758073023317,-93.26697681128061,32.74520816168264,-1.007978771288716,-0.8113158314870627,-0.1966629398016534,21.0945,23.879843605806293,18.309156394193707,1,0,1,-0.47340246031361094,-0.6712190170766554,0.16077695048339427,-0.023268898237263587,1,1,1,0,0,0,1,1.0,1.0,1.0,0.0,1.0
2020-07-23,17.71,18.09,17.51,18.09,191909868.0,2612590172.0,162893448914.2595,-24090094235.0,0.3128057907051706,-69097315.64037648,-0.1752906213243808,-0.15620352964961828,2648747031.8527107,20.106717312036007,29.044059162437748,49.58603976439435,20.936,24.011317219801356,17.860682780198644,29.37826919947799,0.037283506612720764,0.0,0.0,19.462666666666667,20.340666666666667,18.584666666666667,9.02240186339659,-0.28170083523158723,0.0,1.0,17.51,23.56,20.535,28.89759266335497,0.09586776859504109,1.261754005957925,14.136438852852947,-1.0935722299898956,-0.8677671111876293,-0.22580511880226628,19.837500000000002,21.284615384615385,19.789885364378634,20.88345759436853,0.538677130044843,1.1048206278026902,-0.5661434977578472,-0.5347016922537774,24.119856860938377,0.004000000000001336,-118.06528144754654,-73.99562917707742,-44.06965227046912,19.060000000000002,20.695,19.8775,21.65,0.02427921929547406,41.79485890271328,5.755588099050244,28.618739153938144,-143.0848684478062,22.244999999999997,25.835,4.0,100.0,-96.0,20.709503334943733,20.671591363444183,0.0,0.0,30.31403281139353,0.0,0.0,0.02890283000384498,-25.61849556419185,55.709296486648455,11.860940695296495,13.141687708153208,-88.13905930470351,-2.5851764705882303,-17.996373526745234,-5.236547755793036,-4.055334068909023,-1.1812136868840133,-7.772626391262148,-6.896694619945473,-0.875931771316675,19.81753829236648,-3.1065881092662173,-3.1558658146427554,-93.4761441090555,30.31403281139353,-1.0935722299898956,-0.8677671111876293,-0.22580511880226628,20.936,24.011317219801356,17.860682780198644,0,0,0,-0.434275713289031,-0.6075948409691695,0.4966826824139561,-0.4260960014146533,1,1,0,0,1,1,0,1.0,1.0,0.0,1.0,1.0
2020-07-22,17.47,17.95,17.41,17.72,187854335.0,2755396351.0,162921279186.11133,-24277948570.0,0.3130517399331833,-69155713.97032273,-0.03449481216390372,-0.13932316288835597,2644904792.8283877,19.83376661680099,29.908279945224393,48.57184215727296,20.691499999999998,23.966638318057406,17.41636168194259,31.656847672304167,0.04635503734045452,0.0,0.0,19.184,20.025,18.343,8.76772310258548,-0.37039239001189156,0.0,1.0,17.41,23.56,20.485,29.72234975714665,0.05040650406504046,1.2035786053621327,15.017665713583222,-1.1776859400265494,-0.9297508769554134,-0.247935063071136,19.569166666666668,21.06230769230769,19.471441462166535,20.649127402193084,0.582738095238095,1.0982142857142854,-0.5154761904761903,-0.5790227248114758,24.097560999018583,0.8385000000000034,-133.84137701468597,-84.27620575945929,-49.56517125522669,19.009999999999998,20.645,19.8275,21.6,0.01213960964773703,43.59935890684876,5.541082665507909,28.100219876924086,-136.59627407442417,22.322499999999998,25.835,0.0,100.0,-100.0,20.709503334943733,20.10250491802423,0.0,0.0,28.842854927261072,0.0,0.0,0.014451415001922542,-28.064036883941345,55.17738966402997,6.237424547283678,9.675775663738007,-93.76257545271632,-2.8712647058823535,-15.377268385864385,-5.703320615385766,-4.384931378204372,-1.3183892371813943,-9.09380717338964,-7.336117130634307,-1.7576900427553337,19.27731547047275,-2.0453289110005546,-2.0665354230269273,-93.609578419705,28.842854927261072,-1.1776859400265494,-0.9297508769554134,-0.247935063071136,20.691499999999998,23.966638318057406,17.41636168194259,1,1,1,-0.4168952900373841,-0.6982677978282337,0.2902842244696697,0.32069249617535944,1,1,0,1,1,1,1,1.0,0.0,1.0,1.0,0.0
2020-07-21,17.96,18.27,17.33,17.48,203143854.0,2719514136.0,162782968477.00494,-24481092424.0,0.29411618448733196,-66241258.39741944,0.055527153678988195,-0.11652994659336464,2642153408.8012996,19.55430594403417,32.68501902072879,48.57184215727296,20.441499999999998,23.891069683657527,16.99193031634247,33.75065121109047,0.07074356056202907,0.0,0.0,18.965,19.85,18.080000000000002,9.332981808594777,-0.3389830508474585,0.0,1.0,17.33,23.56,20.445,30.477215468532158,0.024077046548957003,1.1772207448259195,15.751934184114733,-1.2493113716504034,-0.9936629758944114,-0.25564839575599196,19.231666666666666,20.849230769230772,19.165065852602453,20.414377224252856,0.6131432114073153,1.0812151270923742,-0.4680719156850589,-0.6256315738345485,24.01685743411203,0.22850000000000392,-147.16278496551826,-95.41344020485083,-51.74934476066743,18.97,20.445,19.7075,21.56,0.006069804823868515,44.64063295382639,7.039278712430691,26.62311579912251,-124.05096873366256,22.3275,25.835,36.0,100.0,-64.0,20.709503334943733,19.564003934419386,0.0,0.0,27.897108174591125,0.0,0.0,0.0,-30.397791031594064,49.241116933546586,3.198294243070407,7.098886495216841,-96.80170575692959,-3.1022352941176514,-18.810961449140738,-6.119762351438212,-4.73189757285114,-1.3878647785870717,-9.57408529186009,-7.783710762879464,-1.7903745289806263,18.84776295629606,-1.3544018058690654,-1.3636574949545288,-93.69613040499117,27.897108174591125,-1.2493113716504034,-0.9936629758944114,-0.25564839575599196,20.441499999999998,23.891069683657527,16.99193031634247,0,0,1,-0.5221268300881592,-0.7500404117196192,-0.5184270446918462,0.10734670942462082,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,0.0
2020-07-20,17.13,18.05,16.91,17.96,213342724.0,2792782900.0,162962625507.7418,-24267749700.0,0.28980110767056216,-42149006.12350237,-0.1709924731250729,-0.100372750133519,2648011790.2383704,19.29991566831346,34.062658243421964,48.57184215727296,20.1955,23.61599397052681,16.77500602947319,33.87382308461598,0.17321971340067932,0.0,0.0,18.724666666666668,19.672666666666668,17.776666666666667,10.12568091999858,0.09669479606188476,0.0,0.0,16.91,23.56,20.235,32.928127553167776,0.1578947368421054,1.1734986703433277,16.131024124249993,-1.2529003978896007,-1.0455104602934493,-0.20738993759615143,19.005833333333335,20.65269230769231,18.97967110604823,20.23257150393783,0.6166007905138339,1.0797101449275357,-0.4631093544137018,-0.6667415819152043,23.97124025334622,-0.18549999999999756,-153.9726261265093,-106.78386828717493,-47.188757839334386,18.57,20.235,19.4025,21.35,0.0030349024119342575,45.816307544837905,6.587054007281541,27.279614807910846,-117.14849092007763,22.3275,25.835,32.0,100.0,-68.0,20.709503334943733,19.11720314753551,0.0,0.0,32.65338439270489,0.299048427531854,0.09968280917728511,0.03322760305909515,-31.113858665890238,56.33942296179429,22.29299363057326,10.57623747364243,-77.70700636942674,-3.2567058823529464,-13.110788582486698,-6.192492129068966,-5.024016484094705,-1.1684756449742606,-9.521654908576183,-8.131299592018808,-1.3903553165573754,18.733022460934666,2.7459954233409745,2.7089692646664165,-93.52302643441884,32.65338439270489,-1.2529003978896007,-1.0455104602934493,-0.20738993759615143,20.1955,23.61599397052681,16.77500602947319,1,1,1,-0.5311751959288673,-0.7795842582009028,0.0814351357328021,-1.3892805258685104,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0
